Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,25,1,36,0,0,0,33363,0,280,0
1,35,1,46,0,1,1,41419,3,83,1
0,45,1,50,1,1,0,2630,3,36,0
0,34,1,11,0,1,1,39792,2,221,1
1,37,1,15,0,1,1,25807,1,121,1
0,58,1,28,0,1,1,56593,1,140,0
0,25,1,28,1,0,0,64373,0,295,0
0,24,1,17,1,0,0,2630,0,266,0
0,38,1,28,0,1,1,2630,1,177,0
0,56,1,28,0,1,1,34620,1,105,0
0,22,1,6,1,0,0,36108,0,218,0
0,21,1,8,0,0,0,40225,3,107,0
0,50,1,16,0,2,1,25946,2,161,0
0,23,1,4,0,0,1,22387,0,98,1
0,23,1,17,1,0,1,35565,0,231,0
0,66,1,28,1,1,0,61290,1,125,0
1,39,1,21,0,1,1,2630,3,278,0
0,44,1,28,0,1,1,33007,2,251,0
0,37,1,18,1,1,0,2630,3,292,0
1,26,1,25,0,0,1,22205,0,87,0
1,25,1,8,0,0,0,59940,1,78,0
0,52,1,8,0,1,1,33271,2,78,0
1,22,1,5,0,0,1,24799,0,229,0
1,54,1,28,0,1,1,45256,3,99,0
1,34,1,41,1,1,0,25434,0,33,0
0,41,1,28,0,1,1,38637,1,103,0
0,21,1,36,0,0,0,32137,0,179,0
0,25,1,28,0,0,1,51543,0,204,0
0,43,1,28,0,1,1,25833,2,285,0
1,26,1,18,0,0,1,47563,0,265,0
0,70,1,46,0,2,1,40605,1,62,0
0,61,1,28,0,1,1,2630,1,297,1
1,26,1,50,1,0,0,28556,0,38,0
0,25,1,28,1,0,0,31553,0,293,0
1,28,1,8,0,0,0,2630,0,44,0
0,26,1,30,1,0,0,21082,0,256,0
0,55,1,35,1,1,0,23220,3,291,0
1,29,1,21,1,0,0,2630,0,135,0
0,51,1,28,0,1,1,68264,3,153,0
0,71,1,41,0,1,1,59586,1,146,1
0,24,1,41,1,0,0,43190,0,272,0
1,49,1,28,0,1,1,107446,1,216,1
1,45,1,28,1,1,0,59315,3,68,0
0,64,1,50,0,1,1,29018,1,83,0
1,46,1,46,1,1,0,30907,3,167,0
1,48,1,28,0,2,1,46615,1,130,1
0,24,1,46,1,0,0,45202,0,30,0
0,22,1,33,1,0,0,30331,0,55,0
0,36,1,15,0,1,1,30165,2,47,1
1,68,1,28,1,1,0,43440,2,183,0
0,21,1,7,1,0,0,48667,3,276,0
0,23,1,15,1,0,1,29431,3,92,0
0,48,1,20,1,1,0,2630,1,181,0
0,48,1,8,0,1,1,39240,2,267,0
1,51,1,30,1,1,0,31917,0,64,0
0,46,1,28,0,1,1,2630,3,15,0
0,72,1,8,0,2,1,2630,3,11,0
0,52,1,8,1,1,0,42682,2,71,0
1,33,1,46,1,1,0,53169,3,110,1
1,22,1,33,1,0,0,32124,0,203,0
0,47,1,28,0,1,1,31847,2,26,1
0,40,1,3,1,1,1,17617,2,290,0
1,32,1,27,0,1,1,2630,2,132,1
0,37,1,7,0,1,1,2630,3,79,0
0,73,1,43,0,1,1,35986,1,276,0
0,25,1,28,1,0,0,45487,0,89,0
1,37,1,33,1,1,0,31439,3,264,0
1,24,1,41,1,0,0,26028,0,165,0
1,26,1,41,0,0,1,2630,3,258,0
0,52,1,38,0,1,1,27174,1,77,0
0,49,1,35,0,1,1,36738,1,250,0
1,39,1,28,1,1,0,46310,1,168,0
0,22,1,45,1,0,0,29319,0,97,0
0,41,1,28,0,1,0,27000,3,47,0
0,50,1,21,1,1,0,28573,1,118,0
0,42,1,47,0,1,1,29663,1,146,1
0,59,1,33,0,1,1,2630,3,109,1
0,23,1,12,1,0,0,23061,0,71,0
1,61,1,28,0,1,1,68900,2,40,0
0,24,1,30,0,0,0,26650,0,59,0
1,28,1,41,1,0,0,41450,0,288,0
1,23,1,30,1,0,0,30543,0,13,0
0,43,1,28,1,1,0,31841,3,243,0
0,25,1,31,1,0,0,2630,0,194,0
1,48,1,28,0,2,1,30408,2,148,0
0,27,1,8,0,0,1,33487,1,244,0
1,24,1,15,0,0,1,40170,0,82,1
0,55,1,48,1,1,1,2630,1,172,0
1,23,1,28,1,0,0,38350,0,161,0
0,51,1,41,0,1,1,26344,1,156,1
1,29,1,30,0,1,1,28204,2,12,1
0,23,1,36,1,0,0,43908,0,65,0
1,57,1,39,0,1,1,2630,3,283,0
0,21,1,30,0,0,1,37260,3,74,0
0,23,1,35,0,1,1,36245,2,24,1
1,22,1,6,1,0,0,24457,0,235,0
0,24,1,29,1,0,0,31241,0,192,0
0,20,1,46,1,0,0,67052,3,241,0
0,22,1,14,1,0,0,32046,0,115,0
0,23,1,28,0,0,1,69856,2,293,1
0,24,1,37,1,0,0,35802,0,202,0
0,23,1,30,1,0,0,23026,0,31,0
0,46,1,28,0,1,1,39912,2,171,1
1,25,1,30,0,0,0,18151,3,74,0
0,75,1,28,0,1,1,51590,1,206,0
0,41,1,28,0,1,1,30437,2,252,1
1,71,1,28,0,1,1,41362,3,70,0
1,41,1,28,1,1,0,39819,1,95,0
0,27,1,46,1,1,0,49544,3,17,0
0,35,1,28,0,1,1,34928,1,138,1
1,26,1,41,1,0,0,26271,0,60,0
0,25,1,3,0,0,0,32465,0,232,0
1,49,1,28,0,1,1,55861,3,25,0
0,23,1,44,1,0,0,27480,3,57,0
0,29,1,28,0,1,1,25692,2,270,1
0,50,1,46,0,1,1,28375,2,175,0
0,79,1,41,0,1,1,40993,1,98,1
1,72,1,8,0,2,1,2630,1,276,0
1,68,1,8,0,1,1,67500,3,208,0
0,42,1,33,1,1,0,35055,2,299,0
0,46,1,28,1,1,0,23845,1,229,0
0,25,1,46,0,0,1,2630,3,145,1
1,21,1,46,1,0,0,25827,0,92,0
1,21,1,28,0,1,1,2630,3,230,0
1,49,1,15,0,1,1,29414,3,28,0
1,43,1,8,0,1,1,2630,3,247,1
1,27,1,36,0,0,0,39422,0,212,0
0,53,1,29,0,1,1,2630,3,219,1
0,36,1,28,0,1,1,31505,3,281,0
0,69,1,20,0,1,1,2630,1,199,0
0,26,1,13,1,0,0,35197,0,270,0
1,49,1,11,0,1,1,39276,3,74,1
0,44,1,28,0,1,1,25103,3,143,1
1,23,1,36,1,0,0,33890,0,38,0
0,41,1,0,0,1,1,2630,3,181,0
0,28,1,36,0,0,0,47230,0,198,0
1,25,1,28,1,0,0,46413,0,99,0
1,24,1,15,0,0,0,28144,0,285,0
0,61,1,41,1,1,0,29376,2,76,0
1,49,1,28,0,1,0,39786,1,64,0
1,72,1,26,1,1,0,42565,1,126,0
1,24,1,2,0,0,1,32995,0,209,0
0,41,1,28,1,1,0,45160,1,204,0
0,23,1,13,1,0,0,21214,0,104,0
1,23,1,43,1,0,0,29469,0,143,0
0,21,1,15,1,0,0,30925,0,226,0
0,24,1,2,1,0,0,27064,0,203,0
1,44,1,20,0,1,1,2630,3,55,0
1,64,1,30,1,2,1,2630,3,111,0
1,22,1,46,0,0,1,28218,0,132,0
1,40,1,28,0,1,1,34598,1,11,0
0,60,1,6,1,1,0,46907,2,110,0
1,58,1,28,0,2,1,49913,2,138,1
0,22,1,7,0,0,1,37021,0,77,0
0,44,1,50,1,1,0,36312,2,170,0
1,70,1,11,0,2,1,51508,1,197,0
1,41,1,41,0,1,1,30502,1,69,1
0,31,1,16,1,0,0,36345,0,287,0
1,48,1,28,0,2,1,65821,1,113,1
0,48,1,35,1,1,0,2630,3,77,0
1,64,1,28,0,1,1,48281,1,58,0
0,23,1,8,0,0,0,29626,0,105,0
0,25,1,3,1,0,0,29057,0,272,0
0,25,1,28,0,1,1,39425,3,36,0
1,23,1,15,1,0,0,28310,0,100,0
0,44,1,28,0,1,1,40958,1,19,0
0,51,1,46,1,1,0,22599,3,240,0
1,26,1,15,1,0,0,25864,0,25,0
1,27,1,11,1,0,0,23211,0,122,0
1,23,1,45,0,0,1,36875,0,135,0
1,40,1,2,1,1,0,25184,1,107,0
0,48,1,28,0,1,1,59030,1,212,1
1,23,1,43,1,0,0,30752,0,192,0
1,55,1,28,0,1,1,2630,3,16,0
1,39,1,3,1,1,1,22131,1,224,0
1,47,1,41,0,1,1,54272,2,180,0
0,60,1,28,0,1,1,41391,1,42,0
0,50,1,28,0,1,1,41032,2,153,0
0,44,1,28,0,2,1,39261,2,222,1
0,20,1,40,0,0,1,34417,3,174,0
0,21,1,50,0,0,1,37850,3,100,0
1,22,1,29,1,0,0,28372,0,147,0
1,41,1,28,0,1,1,52138,2,74,0
0,51,1,28,0,1,1,23823,3,246,0
1,44,1,28,0,1,1,41634,1,79,0
1,22,1,6,1,0,0,2630,0,85,0
1,26,1,8,0,0,0,46466,0,246,0
0,25,1,50,1,0,0,28160,0,44,0
0,35,1,8,0,1,1,27512,2,105,1
0,71,1,29,0,1,1,34960,1,277,0
0,24,1,24,0,0,1,36005,0,28,1
1,31,1,38,0,1,1,2630,3,16,1
0,57,1,3,0,1,1,2630,1,157,1
1,31,1,50,1,0,0,37608,0,14,0
0,23,1,27,1,0,0,26007,0,183,0
1,31,1,18,1,0,0,24903,0,68,0
0,52,1,28,0,1,1,2630,3,283,0
1,29,1,28,0,1,1,39187,2,98,1
0,46,1,28,0,1,1,57238,1,155,1
1,73,1,3,0,1,1,20074,2,145,0
1,21,1,26,0,0,1,24881,0,97,0
1,52,1,28,0,1,1,2630,3,199,1
0,33,1,3,1,0,0,32113,0,177,0
1,42,1,28,1,1,0,2630,3,120,0
0,55,1,5,0,1,1,2630,3,282,0
0,50,1,48,0,1,1,2630,2,275,0
1,44,1,28,0,1,1,41379,1,290,1
0,50,1,33,0,2,1,40841,2,154,0
1,27,1,15,1,0,0,36385,3,83,0
0,24,1,30,1,0,0,31545,0,132,0
0,20,1,6,1,0,0,33229,3,270,0
1,25,1,35,1,0,0,29848,0,294,0
0,39,1,28,1,1,0,36853,3,143,0
0,44,1,28,0,1,1,40593,3,18,1
1,21,1,46,1,0,0,28654,3,286,0
1,22,1,11,1,0,0,33382,0,54,0
1,45,1,28,0,1,1,43252,3,258,0
1,33,1,50,1,0,0,36543,0,275,0
1,23,1,37,1,0,0,32384,0,174,0
0,57,1,28,0,1,1,61512,2,240,0
0,54,1,28,0,1,0,35064,2,279,0
1,22,1,41,0,0,1,45194,0,285,0
1,36,1,8,1,1,0,27666,3,100,0
1,22,1,2,1,0,0,23451,0,163,0
0,53,1,28,1,1,0,34302,1,251,0
1,31,1,1,0,2,1,2630,1,120,0
1,40,1,40,0,1,1,2630,3,174,0
0,36,1,33,0,1,1,38874,1,38,0
1,27,1,46,1,0,0,24164,0,90,0
1,22,1,47,0,0,0,23856,0,271,0
0,64,1,28,0,1,1,58417,3,172,1
1,34,1,8,0,1,1,2630,3,76,0
0,21,1,2,0,0,1,29631,3,14,0
0,50,1,3,1,1,0,36080,2,237,0
0,35,1,15,1,1,0,51930,0,102,0
1,27,1,29,1,0,0,21515,0,148,0
0,23,1,3,1,0,1,25242,0,72,0
0,25,1,10,1,0,0,25702,0,241,0
0,27,1,11,1,0,0,24055,0,168,0
0,49,1,28,0,1,1,58571,3,265,0
0,43,1,8,0,1,0,34328,1,206,0
1,40,1,28,0,2,1,44575,1,88,1
1,65,0,28,0,1,1,50461,1,257,0
1,27,1,15,0,0,1,2630,0,122,0
0,24,1,15,0,0,0,41305,0,285,0
0,46,1,30,0,1,1,2630,3,184,0
1,20,1,28,0,1,1,2630,3,12,0
1,33,1,28,1,1,0,49098,3,253,0
1,25,1,6,1,0,0,20322,0,92,0
1,23,1,15,1,0,0,32190,0,243,0
0,29,1,8,1,0,0,33541,0,179,0
0,41,1,36,0,1,1,2630,3,187,1
1,27,1,15,1,0,0,42262,0,283,0
0,56,1,8,1,1,0,2630,1,76,0
0,28,1,28,1,0,0,39661,0,88,0
1,35,1,28,0,2,1,67205,3,74,1
0,28,1,47,0,0,1,34975,0,186,1
0,23,1,11,1,0,0,44715,0,224,0
1,61,1,45,1,1,0,27551,3,263,0
1,23,1,10,1,0,0,27043,0,71,0
1,39,1,8,0,1,1,45075,3,46,1
1,25,1,6,1,0,0,27428,0,247,0
0,44,1,6,0,1,1,2630,2,63,0
1,51,1,39,1,1,0,30385,3,189,0
0,46,1,38,0,1,0,40443,2,220,0
0,36,1,11,0,1,1,2630,3,197,0
1,61,1,13,1,1,0,28302,1,35,0
0,41,1,28,1,1,0,43004,2,73,0
0,26,1,28,1,0,0,43294,0,218,0
0,26,1,15,0,0,1,37913,0,518,0
1,28,1,8,1,1,0,34603,2,246,0
1,38,1,28,0,1,1,23448,3,84,1
1,69,1,50,1,1,0,2630,3,81,0
1,24,1,42,0,0,0,2630,3,43,0
1,26,1,15,1,0,0,39125,0,240,0
0,63,1,1,0,1,1,2630,2,263,0
1,23,1,28,0,1,1,59397,1,191,0
0,36,1,41,1,1,0,35505,0,55,0
1,23,1,50,1,0,0,26603,0,64,0
1,24,1,39,0,0,1,32162,0,168,1
1,40,1,28,0,1,1,97799,3,233,0
0,45,1,8,1,1,0,35728,1,278,0
0,29,1,14,0,1,1,22658,3,114,1
0,47,1,41,0,1,1,2630,2,56,0
1,25,1,36,1,0,0,31448,0,295,0
1,51,1,36,1,1,0,2630,0,48,0
0,20,1,28,1,0,0,38425,3,225,0
1,56,1,45,0,1,1,24537,1,44,1
0,44,1,20,1,1,0,2630,1,231,0
1,29,1,7,1,0,0,152009,0,178,0
1,27,1,8,1,0,0,33484,0,299,0
1,25,1,29,1,0,0,28467,0,188,0
1,26,1,13,1,0,0,2630,0,236,0
1,22,1,8,1,0,0,50640,0,293,0
0,54,1,28,1,1,0,53010,3,281,0
0,56,1,31,0,1,1,2630,1,148,0
1,44,1,8,1,1,1,48217,2,71,0
0,20,1,37,0,0,1,28395,3,284,0
1,65,1,28,0,1,1,24548,2,132,0
1,24,1,8,1,0,0,32540,0,234,0
0,46,1,28,0,1,1,40868,1,292,1
0,59,1,10,0,1,1,25618,3,140,0
1,33,1,36,1,1,0,2630,2,106,0
0,42,1,38,0,1,1,33004,2,143,0
0,55,1,21,0,1,1,23805,0,39,0
1,54,1,9,1,1,0,36498,1,100,0
1,31,1,11,1,0,0,2630,0,120,0
0,62,1,41,0,1,1,2630,3,54,1
1,32,1,10,1,0,0,28382,0,20,0
0,24,1,8,1,0,0,50546,0,186,0
1,21,1,26,1,0,1,33205,3,168,0
0,48,1,14,0,1,1,23308,1,297,1
1,32,1,28,0,0,1,34517,1,61,0
1,69,1,47,0,1,1,39013,3,27,0
0,40,1,28,0,1,1,38279,1,176,1
0,43,1,41,1,1,0,27591,2,120,0
0,21,1,16,1,0,0,48596,3,186,0
1,48,1,38,0,1,1,67405,2,180,0
1,26,1,8,1,0,0,28170,0,193,0
0,44,1,28,0,2,1,38903,1,267,1
0,22,1,18,1,0,0,33092,0,214,0
0,45,1,28,0,1,1,43254,1,74,0
0,62,1,46,0,2,1,2630,3,13,0
1,60,1,45,1,1,0,2630,2,299,0
0,26,1,11,1,0,0,31589,0,214,0
1,42,1,28,1,1,0,42632,2,142,0
1,58,1,8,0,2,1,51043,1,272,0
0,43,1,41,0,1,1,25982,3,44,1
0,23,1,35,1,0,0,36181,0,131,0
1,37,1,24,0,1,1,36046,2,229,0
0,27,1,6,1,0,0,25729,0,113,0
1,60,1,28,0,1,1,56064,3,105,1
1,24,1,28,1,0,0,23962,1,149,0
1,22,1,6,1,0,0,31698,0,292,0
0,60,1,35,0,1,1,23105,2,287,1
1,24,1,50,0,0,1,22399,0,262,0
0,43,1,32,0,1,1,28190,3,147,1
0,62,1,29,1,1,0,43516,1,139,0
0,22,1,13,0,0,1,24205,0,175,1
0,25,1,27,1,0,0,2630,1,163,0
0,55,1,28,0,1,1,25048,3,121,1
0,76,1,33,1,1,1,30644,2,73,0
0,22,1,15,1,0,0,38936,0,165,0
0,33,1,28,0,1,1,28150,2,186,1
0,60,1,8,0,2,1,2630,3,200,0
0,20,1,28,0,0,1,41777,3,72,0
1,48,1,28,1,1,0,25287,3,264,0
0,45,1,2,1,1,0,31667,0,154,0
1,43,1,8,0,1,1,35063,2,20,0
1,24,1,8,1,0,0,41046,0,168,0
0,54,1,8,0,1,1,76321,3,23,0
1,24,1,30,1,0,0,25866,0,61,0
1,74,1,28,0,2,1,43784,1,184,0
1,30,1,21,1,0,0,25990,0,144,0
0,30,1,30,1,0,0,24171,0,174,0
0,72,1,48,0,1,1,2630,1,30,0
0,35,1,28,0,1,1,38916,2,275,1
0,31,1,18,0,0,1,2630,3,260,1
0,42,1,28,0,1,1,25865,3,106,1
0,58,1,26,1,1,0,40328,3,278,0
0,42,1,47,0,1,1,39213,3,233,0
1,42,1,28,0,1,1,42957,1,158,1
0,65,1,33,0,1,0,55145,3,124,0
0,58,1,3,0,2,1,2630,1,90,1
0,59,1,28,1,1,1,31462,2,39,0
0,43,1,28,0,1,1,33191,1,233,0
1,24,1,39,1,0,0,35728,0,206,0
1,37,1,15,1,1,1,33230,2,49,0
0,22,1,30,1,0,0,24910,0,209,0
0,56,1,35,0,1,1,84915,1,13,0
0,60,1,48,1,1,0,2630,3,202,0
0,40,1,28,0,1,1,49045,1,224,0
0,29,1,18,0,0,1,2630,0,195,0
0,34,1,28,0,1,1,39151,1,170,1
0,23,1,28,0,0,1,24869,0,209,1
0,34,1,28,0,1,1,48440,1,24,1
0,29,1,30,1,0,0,2630,3,33,0
0,39,1,28,0,1,1,47378,2,199,0
1,29,1,25,1,0,0,30963,0,230,0
0,44,1,28,0,1,1,36034,2,277,0
0,53,1,28,0,1,1,2630,2,288,0
1,61,1,3,0,1,1,2630,3,156,0
1,67,1,28,0,2,1,25741,2,154,0
1,52,1,11,1,1,0,30561,1,20,0
1,40,1,28,1,1,0,43306,1,22,0
0,21,1,30,1,0,0,31440,0,145,0
1,68,1,28,0,1,1,50986,3,231,0
1,43,1,46,1,1,0,30890,3,97,0
1,41,1,41,1,1,0,31521,3,236,0
0,25,1,29,0,0,1,29371,0,241,1
1,47,1,43,0,1,1,33210,1,148,0
0,77,1,42,0,1,0,38753,2,270,0
0,50,1,28,1,1,0,38514,3,295,0
1,40,1,28,1,1,0,64835,3,1760,0
1,26,1,8,1,0,0,43353,0,244,0
0,51,1,28,0,1,1,47960,3,71,0
1,22,1,2,0,0,1,42126,0,170,0
1,41,1,28,0,2,1,48532,3,256,0
0,52,1,11,0,2,1,33045,2,33,0
0,40,1,31,1,1,0,2630,3,151,0
0,26,1,28,0,0,1,55620,2,167,0
1,51,1,28,0,1,1,35308,1,212,0
1,53,1,49,0,1,1,32798,2,296,1
0,21,1,27,1,0,0,2630,3,120,0
0,80,1,15,1,1,0,28159,2,270,0
0,24,1,31,0,0,0,2630,0,234,0
1,36,1,28,0,1,1,2630,2,111,0
0,31,1,28,1,1,0,2630,3,104,0
0,47,1,28,0,1,1,56813,1,13,0
1,40,1,41,0,2,1,40935,3,151,1
1,41,1,28,0,2,1,57444,1,94,0
0,34,1,15,1,1,0,2630,0,24,0
0,65,1,15,0,1,1,29082,1,3927,0
1,22,1,17,0,0,0,32992,0,106,0
0,26,1,28,1,0,0,32959,0,183,0
0,36,1,37,0,1,1,31842,3,285,1
1,49,1,50,0,1,1,29736,3,208,1
1,40,1,28,0,1,1,34032,3,214,1
1,45,1,28,0,1,1,34241,1,238,1
1,22,1,30,1,0,0,28092,0,46,0
0,54,1,29,1,1,0,2630,1,36,0
1,30,1,43,1,0,0,2630,0,21,0
0,47,1,21,1,1,0,2630,1,45,0
0,50,1,46,0,1,1,33305,2,200,1
1,21,1,50,0,0,1,34513,3,284,0
0,24,1,21,1,0,0,42867,0,117,0
0,62,1,35,0,1,1,71866,1,50,1
1,31,1,36,1,0,0,2630,3,648,0
0,40,1,50,1,1,0,37376,2,140,0
0,34,1,28,0,1,0,63819,3,140,0
1,45,1,28,0,2,1,2630,3,225,0
0,37,1,33,0,1,1,34258,3,145,1
1,43,1,15,0,1,1,2630,2,278,0
1,41,1,8,0,1,1,33795,2,175,0
0,28,1,10,0,0,1,27921,3,101,1
1,52,1,8,0,1,1,2630,0,175,0
0,73,1,28,0,1,1,55827,2,232,1
